Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773325336,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,153,0,73,118.47320233996797,58.50608599939733,1132.690641001318,323.0
1773325337,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,153,0,73,118.47320233996797,58.50608599939733,1132.690641001318,323.0
1773325338,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,153,0,73,118.47320233996797,58.50608599939733,1132.690641001318,323.0
1773325339,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325340,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325341,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325342,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325343,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325344,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325345,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,154,0,73,118.77608845464816,58.50608599939733,1132.690641001318,323.0
1773325346,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,155,0,73,118.95369296784807,58.50608599939733,1132.690641001318,323.0
1773325347,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,156,0,73,118.56506001933481,58.32695299977786,1132.690641001318,323.0
1773325349,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,156,0,73,118.56506001933481,58.32695299977786,1132.690641001318,323.0
1773325350,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325351,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325352,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325353,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325354,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325355,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,157,0,73,118.23180964341765,58.32695299977786,1132.690641001318,323.0
1773325356,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325357,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325358,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325359,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325360,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325361,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325362,1,,Aggregated,0.300000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,158,0,72,117.89310164567723,58.32695299977786,1132.690641001318,323.0
1773325363,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,159,0,73,118.2286031762144,58.32695299977786,1132.690641001318,323.0
1773325364,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,160,0,72,117.87171241886654,58.32695299977786,1132.690641001318,323.0
1773325365,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325366,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325367,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325368,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325369,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325370,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325371,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325372,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325373,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325374,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325375,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325376,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325377,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325378,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325379,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325380,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325381,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325382,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325383,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325384,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325385,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325386,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325387,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325388,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325389,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325390,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325391,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325392,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325393,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325394,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325395,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325396,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325397,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325398,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,161,0,72,117.52233013675837,58.32695299977786,1132.690641001318,323.0
1773325399,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,162,0,72,117.69677878405842,58.32695299977786,1132.690641001318,323.0
1773325400,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,163,0,73,117.94540089582046,58.32695299977786,1132.690641001318,323.0
1773325401,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,163,0,73,117.94540089582046,58.32695299977786,1132.690641001318,323.0
1773325402,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,163,0,73,117.94540089582046,58.32695299977786,1132.690641001318,323.0
1773325403,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,163,0,73,117.94540089582046,58.32695299977786,1132.690641001318,323.0
1773325404,1,,Aggregated,0.000000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,163,0,73,117.94540089582046,58.32695299977786,1132.690641001318,323.0
1773325405,1,,Aggregated,0.200000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,164,0,72,117.59712732329007,58.32695299977786,1132.690641001318,323.0
1773325406,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,165,0,72,117.22689373951157,56.508585999836214,1132.690641001318,323.0
1773325407,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325408,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325409,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325410,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325411,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325412,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325413,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325414,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325415,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325416,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325417,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325418,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325419,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325420,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325421,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325422,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325423,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325424,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325425,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325426,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325427,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325428,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325429,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325430,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325431,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325432,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325433,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325434,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325435,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325436,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325437,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325438,1,,Aggregated,0.200000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,166,0,72,116.9135428796386,56.508585999836214,1132.690641001318,323.0
1773325439,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325440,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325441,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325442,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325443,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325444,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325445,1,,Aggregated,0.000000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,167,0,72,117.20007017976457,56.508585999836214,1132.690641001318,323.0
1773325446,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325447,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325448,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325449,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325450,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325451,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,168,0,72,117.33217966679192,56.508585999836214,1132.690641001318,323.0
1773325452,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325453,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325454,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325455,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325456,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325457,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325458,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325459,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325460,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325461,1,,Aggregated,0.100000,0.000000,72,150,160,160,180,190,260,1100,1100,1100,1100,169,0,72,117.0162923669937,56.508585999836214,1132.690641001318,323.0
1773325462,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325463,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325464,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325465,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325466,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325467,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325468,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325469,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325470,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325471,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325472,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325473,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325474,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325475,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325476,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325477,1,,Aggregated,0.100000,0.000000,73,150,160,160,180,190,260,1100,1100,1100,1100,170,0,72,117.19868250601233,56.508585999836214,1132.690641001318,323.0
1773325478,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325479,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325480,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325481,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325482,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325483,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325484,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325485,1,,Aggregated,0.000000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,171,0,73,117.39672157323157,56.508585999836214,1132.690641001318,323.0
1773325486,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325487,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325488,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325489,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325490,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325491,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325492,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325493,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325494,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325495,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325496,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325497,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325498,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325499,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325500,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
1773325501,1,,Aggregated,0.100000,0.000000,73,150,160,160,170,190,260,1100,1100,1100,1100,172,0,73,117.57172268617492,56.508585999836214,1132.690641001318,323.0
